Gene,TSS
Mall,127555633
Nphp1,127614590
1500011K16Rik,127618224
Bub1,127657595
Acoxl,127680363
Bcl2l11,127951773
Gm14005,128255087
Anapc1,128513131
Mertk,128524732
Tmem87b,128644038
Fbln7,128689667
Zc3h8,128769756
Zc3h6,128793137
Ttl,128891682
Polr1b,128926731
Chchd5,128955435
Slc20a1,129024508
Ckap2l,129122948
Il1a,129135708
Gm14047,129195637
Il1b,129196856
F830045P16Rik,129362338
Sirpa,129418574
Sirpa,129418930
Pdyn,129515604
Stk35,129626252
4932416H05Rik,129627195
Tgm3,129838109
AU015228,129926129
Tgm6,129949020
Snrpb,130005100
Tmc2,130020929
Nop56,130100147
Snord110,130101250
Snord57,130103761
Idh3b,130110187
Ebf4,130121674
Cpxm1,130223365
1700020A23Rik,130230994
1700020A23Rik,130231031
4933425O20Rik,130232257
Fam113a,130250024
Vps16,130250055
Fam113a,130250377
Ptpra,130276013
Mrps26,130389492
Oxt,130401908
Avp,130408277
Ubox5,130455722
Fastkd5,130455763
Prosapip1,130468539
Ddrgk1,130490381
Itpa,130493576
Slc4a11,130523255
Gm14057,130629837
4930402H24Rik,130665846
A730017L22Rik,130732132
Atrn,130732231
Gfra4,130868418
Gfra4,130868824
Adam33,130889550
Siglec1,130912501
Hspa12b,130953147
1700037H04Rik,130985756
Spef1,131000546
Cenpb,131005748
Cdc25b,131012686
2310035K24Rik,131036175
Mavs,131059873
Pank2,131088235
Mir103-2,131113787
Rnf24,131178628
Smox,131317597
Adra1d,131388021
5330413P13Rik,131673392
Erv3,131685483
Prnp,131735663
Prnd,131776596
Rassf2,131855724
Slc23a2,131970844
5730494N06Rik,132073524
Pcna,132078916
Cds2,132088992
Prokr2,132211183
1700026D11Rik,132316463
Gpcpd1,132403984
AU019990,132423931
1110034G24Rik,132516018
Chgb,132607013
Trmt6,132641790
Mcm8,132642070
Crls1,132672401
Crls1,132673469
Lrrn4,132706598
Fermt1,132771772
Bmp2,133378934
Hao1,134380088
Tmx4,134469857
Plcb1,134611899
9630028H03Rik,135408956
Plcb4,135567565
6330527O06Rik,135883662
Pak7,136213703
Ankrd5,136358056
Snap25,136539185
2210009G21Rik,136716953
Mkks,136717142
2210009G21Rik,136717998
2210009G21Rik,136725086
Jag1,136942067
Btbd3,138082319
Btbd3,138104228
Sptlc3,139319655
Ism1,139503913
Tasp1,139892496
Tasp1,139892521
Esf1,139996294
2310003L22Rik,139996381
Sel1l2,140215446
Macrod2,140221165
Macrod2,140221170
Flrt3,140497212
Kif16b,142727200
Snrpb2,142888804
Otor,142904227
Pcsk2,143371868
Bfsp1,143688909
Dstn,143741066
Rrbp1,143836999
Banf2,143858837
Snord17,144091938
Snx5,144096267
8430406I07Rik,144096770
Ovol2,144157098
Ovol2,144157816
Pet117,144194718
Csrp2bp,144194767
Csrp2bp,144194770
LOC668917,144285015
6330439K17Rik,144353134
Polr3f,144353480
Rbbp9,144376595
Sec23b,144382012
Gm561,144419800
Dtd1,144425688
1700010M22Rik,144649401
Slc24a3,145068346
Gm14092,145380718
BC039771,145526930
Rin2,145611851
Naa20,145728976
Crnkl1,145760436
4930529M08Rik,145760519
Insm1,146047732
Ralgapa2,146337740
Plk1s1,146681624
Xrn2,146838795
Nkx2-4,146911081
Nkx2-2as,147009818
Nkx2-2,147012138
Pax1,147190729
Foxa2,147872705
Sstr4,148221112
Thbd,148233924
Cd93,148269271
Nxt1,148498350
Nxt1,148498376
Gzf1,148506855
Napb,148558156
Cstl1,148576096
Cst11,148597233
8030411F24Rik,148607744
Cst12,148615096
Cst8,148624574
Cst13,148645834
Cst9,148660882
9230104L09Rik,148676670
Cst3,148701204
Cst10,149230984
Tmem90b,149656518
Zfp120,149962414
Gm14139,150007490
Gm4979,150043834
Gm14124,150083252
3300002I08Rik,150188501
Zfp442,150277230
Zfp345,150310799
Cst7,150396150
2310001A20Rik,150434259
Acss1,150493976
Vsx1,150514873
Entpd6,150574816
Pygb,150612531
Abhd12,150730467
Gins1,150735329
Ninl,150835134
Nanp,150865115
Gm14151,150918086
Gm14151,150923980
4921509C19Rik,151301887
Nsfl1c,151320043
Fkbp1a,151368234
Sdcbp2,151398367
Snph,151458269
Gm14160,151494269
5430405G05Rik,151527743
Psmf1,151567029
Rspo4,151668662
Angpt4,151737067
Fam110a,151799710
Fam110a,151805955
2310046K01Rik,151822246
2310046K01Rik,151825601
Scrt2,151907264
Srxn1,151931465
Tcf15,151969344
Csnk2a1,152052575
Tbc1d20,152119607
Rbck1,152158161
Rbck1,152158375
Trib3,152169796
Gm14164,152171404
Nrsn2,152202302
Sox12,152223782
Zcchc3,152240780
6820408C15Rik,152241322
Defb23,152290356
Defb20,152302798
Defb22,152315874
Defb26,152337472
Defb28,152343990
Defb29,152365777
Defb21,152398479
Defb19,152406048
Defb45,152422221
Defb36,152430062
Defb25,152448789
Rem1,152452743
H13,152495196
Mcts2,152512883
Id1,152562009
Cox4i2,152579908
Bcl2l1,152657418
Tpx2,152673699
Mylk2,152737087
Foxs1,152758944
Dusp15,152777141
Dusp15,152777318
Ttll9,152788220
Pdrg1,152841119
Xkr7,152857587
BC020535,152891737
Hck,152934203
Tm9sf4,152987036
Tspyl3,153051177
Plagl2,153067094
Pofut1,153067267
Pofut1,153083217
Kif3b,153117151
Asxl1,153171874
8430427H17Rik,153270215
8430427H17Rik,153355707
Commd7,153458467
Dnmt3b,153475189
Mapre1,153567022
Sun5,153696820
Bpil1,153700780
Bpil3,153726123
Rya3,153743965
Gm1006,153766597
Gm5840,153800680
Psp,153834011
1700058C13Rik,153956082
Plunc,153968615
2310021H06Rik,153988342
U46068,154016553
U46068,154026115
BC018465,154049477
4833413D08Rik,154083614
5430413K10Rik,154132979
Cdk5rap1,154198455
Snta1,154233820
Cbfa2t2,154262219
1700003F12Rik,154374639
1700007I08Rik,154377511
Necab3,154384589
E2f1,154395588
Pxmp4,154429409
Zfp341,154439103
Chmp4b,154482761
Raly,154616845
Eif2s2,154718642
a,154839305
Ahcy,154900233
Itch,154959216
Dynlrb1,155062268
Map1lc3a,155102179
Mir695,155182552
Pigu,155183160
Trp53inp2,155207591
Ncoa6,155266519
Ggt7,155340582
Acss2,155343778
Gss,155418442
Myh7b,155436947
Mir499,155448615
Trpc4ap,155518120
Edem2,155555211
Procr,155576952
Mmp24,155601079
BC029722,155644939
Eif6,155652661
Fam83c,155660590
Uqcc,155756042
Gdf5,155771100
Cep250,155782293
6430550D23Rik,155830163
6430550D23Rik,155833713
Ergic3,155833860
Fer1l4,155878683
Spag4,155890948
Cpne1,155937701
Romo1,155969888
Nfs1,155969922
Romo1,155969970
Romo1,155970079
Rbm39,156005976
Phf20,156022382
4921517L17Rik,156138208
Scand1,156138440
2900097C17Rik,156218715
Epb4.1l1,156246787
Epb4.1l1,156301572
0610011L14Rik,156373311
Dlgap4,156439440
Dlgap4,156546720
Dlgap4,156547014
Myl9,156601199
Tgif2,156665812
5430405H02Rik,156688681
1110008F13Rik,156688857
Sla2,156712814
Ndrg3,156817847
Dsn1,156832811
9830001H06Rik,156905001
Gm1332,156912790
Samhd1,156960958
Rbl1,157030270
Rpn2,157104833
4922505G16Rik,157105285
Ghrh,157172391
Manbal,157193329
Src,157250028
Nnat,157385845
Blcap,157392097
Ctnnbl1,157563136
Vstm2l,157740388
2610036D13Rik,157835096
Rprd1b,157854529
Tgm2,157972128
D630003M21Rik,158054958
Bpi,158083976
Lbp,158132228
9430008C03Rik,158187245
9430008C03Rik,158187258
Snhg11,158201373
Ralgapb,158235588
Arhgap40,158328347
Gm14203,158338531
Slc32a1,158436493
Actr5,158450648
Ppp1r16b,158492468
Ppp1r16b,158492870
Fam83d,158593834
Dhx35,158620555
Gm826,160153230
Mafb,160192801
Top1,160471632
Plcg1,160557045
Zhx3,160698726
Lpin3,160706468
Emilin3,160738064
Chd6,160934792
Ptprt,162486883
9430021M05Rik,162486898
Sfrs6,162757243
L3mbtl,162769200
Sgk2,162813216
Ift52,162843207
Mybl2,162880370
Gtsf1l,162915337
Tox2,163051189
Jph2,163223686
3230401D17Rik,163245206
Gdap1l1,163264202
2310001K24Rik,163298280
Fitm2,163298365
R3hdml,163318053
0610008F07Rik,163367457
Hnf4a,163372923
Ttpal,163428049
0610039K10Rik,163470585
Serinc3,163470879
Pkig,163484121
Pkig,163484193
Pkig,163519772
Ada,163575913
Wisp2,163646569
Kcnk15,163679485
Rims4,163744419
Ywhab,163820932
Pabpc1l,163851185
Tomm34,163896838
Stk4,163899913
Kcns1,163996849
Wfdc5,164008478
Wfdc12,164016294
Wfdc15a,164025853
Wfdc15b,164047399
Semg1,164064077
Svs3b,164082379
Svs4,164104043
Svs3a,164115003
Svs6,164142486
Svs5,164158500
Slpi,164182243
Rbpjl,164228693
Matn4,164230114
Sdc4,164268688
Sys1,164286470
Dbndd2,164311639
Dbndd2,164311954
Dbndd2,164312376
Dbndd2,164313610
Pigt,164323024
Wfdc2,164388215
Spint3,164398956
Wfdc6a,164410677
Wfdc6a,164410947
Spinlw1,164419071
Wfdc8,164439126
Wfdc6b,164439199
Wfdc16,164464302
Wfdc9,164480466
Wfdc10,164481545
Wfdc11,164499587
Wfdc13,164510606
Spint4,164524000
Gm14316,164540804
Wfdc3,164568767
Dnttip1,164571514
Ube2c,164595428
Tnnc2,164605234
Snx21,164611520
Acot8,164630381
Zswim3,164630613
Zswim1,164648185
1700020C07Rik,164654034
Ctsa,164658372
Neurl2,164659096
Pltp,164683208
Pcif1,164704867
Zfp335,164737250
Mmp9,164773750
Slc12a5,164793487
Ncoa5,164860279
Cd40,164881135
1700025C18Rik,164916250
Cdh22,165060237
Slc35c2,165113327
Elmo2,165142393
Elmo2,165151979
Zfp663,165187619
Zfp334,165213759
4833422F24Rik,165225894
Slc13a3,165298697
2810408M09Rik,165318814
Slc2a10,165329477
Eya2,165480797
Zmynd8,165710188
Ncoa3,165818136
Sulf2,165981156
Gm11468,166099407
5031425F14Rik,166272950
Prex1,166539332
Trp53rk,166619266
Arfgef2,166631080
Cse1l,166731595
Stau1,166821778
Ddx27,166840812
1500012F01Rik,166888433
Znfx1,166888515
Snord12,166890792
Kcnb1,167014299
Ptgis,167066037
B4galt5,167174678
Slc9a8,167247220
Rnf114,167318144
Spata2,167318374
Snai1,167363726
Ube2v1,167457505
Tmem189,167487044
Cebpb,167514414
A530013C23Rik,167516707
Ptpn1,167757826
Fam65c,167836093
Pard6b,167906503
Adnp,168032562
Dpm1,168055879
Mocs3,168056121
Kcng1,168094831
Nfatc2,168415691
Nfatc2,168415783
Nfatc2,168415848
Nfatc2,168427155
Atp9a,168567300
Sall4,168592701
Zfp64,168781087
Tshz2,169459145
A630075F10Rik,169896171
A630075F10Rik,169896278
Zfp217,169956720
Zfp217,169968175
Bcas1,170253345
Pfdn4,170321927
Cyp24a1,170322638
Pfdn4,170336729
4930470P17Rik,170427517
Dok5,170557306
Cbln4,171868966
Mc3r,172073991
2010011I20Rik,172171076
Aurka,172196006
Cstf1,172196502
Cass4,172219293
Cass4,172219402
2410001C21Rik,172266077
Gcnt7,172284096
1700029J11Rik,172298053
Tcfap2c,172375092
Tcfap2c,172376490
Bmp7,172765794
Spo11,172805342
Rae1,172825637
Rbm38,172847402
Ctcfl,172945026
Pck1,172978573
Zbp1,173044423
Pmepa1,173102034
1700021F07Rik,173348092
Ppp4r1l,173485040
Rab22a,173485345
Vapb,173563071
Stx16,173902551
Npepl1,173935851
Mir296,174092626
Mir298,174093086
Gnas,174109820
Nespas,174120937
Gnas,174123359
Gnas,174153414
Gnas,174155589
Gnas,174155592
Th1l,174241304
Ctsz,174264493
Tubb1,174276195
Atp5e,174289602
Slmo2,174298442
Zfp831,174469034
Edn3,174586273
LOC664987,174893264
Gm6710,175032418
Gm14391,175032425
Gm14288,175100624
Gm14308,175163712
Gm14434,175163713
Gm8898,175197962
Gm14308,175261277
Gm14430,175261278
0610010B08Rik,175639522
Gm14308,175639523
Gm8898,175702830
0610010B08Rik,175737073
Gm14308,175737074
Gm14288,175800170
Gm14391,175868369
Gm6710,175868376
Gm8898,175930232
Gm14308,175964487
100043387,176097171
OTTMUSG00000016609,176097179
Gm14308,176194747
Gm14430,176266768
Gm14308,176266769
Gm14288,176329863
Gm14308,176421027
0610010B08Rik,176421028
OTTMUSG00000016609,176493053
100043387,176493061
Gm14410,176991129
Gm14420,177249446
Etohi1,177757988
2810021G02Rik,177813130
Phactr3,177853679
Phactr3,177876637
Phactr3,177910053
Phactr3,177927788
Sycp2,178142363
Ppp1r3d,178149177
9030418K01Rik,178149238
Cdh26,178165311
Cdh4,179177182
Taf4a,179711351
Lsm14b,179759691
Psma7,179777107
Ss18l1,179777187
Gtpbp5,179805297
Hrh3,179838927
Osbpl2,179854070
Adrm1,179906292
Lama5,179960564
Rps21,179992083
Cables2,180008170
BC066135,180024584
Gata5,180069384
Mir1-1,180123752
Mir133a-2,180133083
Slco4a1,180195682
Ntsr1,180234680
1600027N09Rik,180316008
Ogfr,180324111
Col9a3,180332926
Tcfl5,180377396
Dido1,180436805
Dido1,180444704
2310003C23Rik,180447250
Slc17a9,180460043
Bhlhe23,180511605
Mir124a-3,180628744
Ythdf1,180655641
Birc7,180663727
Nkain4,180689404
Arfgap1,180701929
Arfgap1,180702004
Col20a1,180721239
Chrna4,180773882
Kcnq2,180869930
Eef1a2,180891720
Ppdpf,180922047
Ptk6,180937494
Srms,180947876
BC051628,180954720
BC006779,180976732
Gmeb2,181022671
Stmn3,181049205
Rtel1,181054428
Rtel1,181055510
Zgpat,181099635
Arfrp1,181100109
Zgpat,181100127
Lime1,181115939
Zbtb46,181159093
Zbtb46,181194131
BC050777,181227910
Tpd52l2,181231957
Dnajc5,181255209
Uckl1os,181313184
Uckl1os,181314236
Uckl1,181316678
Znf512b,181327166
Samd10,181333852
Prpf6,181336023
Sox18,181406345
Tcea2,181415014
Rgs19,181428629
4930526D03Rik,181433147
Oprl1,181449748
Myt1,181498036
Myt1,181501733
Myt1,181531011
Pcmtd2,181572607
Polr3k,181599064
Hnf4g,3508029
Zfhx4,5218553
Pxmp3,5576150
Pxmp3,5576151
Pxmp3,5576239
1700008P02Rik,6620443
Pkia,7366603
Fam164a,7503425
Il7,7613427
Gm6194,8463098
Stmn2,8509526
Hey1,8667038
Mrps28,8923857
Tpd52,8964054
Tpd52,9004515
Zbtb10,9250566
C030034L19Rik,9403077
Zfp704,9610085
Pag1,9833630
Fabp5,10012605
Pmp2,10183885
Fabp9,10197222
Fabp4,10208576
Fabp12,10301183
Impa1,10331439
Slc10a5,10335656
Zfand1,10351301
Chmp4c,10366972
Snx16,10440124
Ralyl,13471654
Ralyl,13946371
Gm6300,14363209
Slc7a12,14480698
Lrrcc1,14533787
E2f5,14578670
1810022K09Rik,14611256
Car13,14641726
Car1,14778460
Car1,14808365
Car3,14863537
Car2,14886425
Gm9733,15332302
Sirpb1a,15426427
Sirpb1b,15575065
LOC100038947,15748436
Gm5150,15906332
Ythdf3,16083182
2610100L16Rik,17689920
Mir124a-2,17695661
Cypt12,17848443
Bhlhe22,17954324
Cyp7b1,18143338
Armc1,19063065
Mtfr1,19088243
Pde7a,19164969
Pde7a,19211322
Dnajc5b,19408594
Dnajc5b,19431246
Trim55,19544459
Crh,19595396
4632415L05Rik,19794870
Cp,19857053
Hps3,19935310
Hltf,19957810
Gyg,20054995
Cpa3,20142080
Cpb1,20174651
Agtr1b,20266099
Tbl1xr1,21975573
Rprl2,22149862
Nlgn1,26052229
Nlgn1,26230831
Spata16,26536552
Ect2,27052776
Ect2,27052800
Nceh1,27081925
Tnfsf10,27215998
Ghsr,27270272
Fndc3b,27609361
Tmem212,27795290
Pld1,27837601
Pld1,27883092
Tnik,28162135
Slc2a2,28596824
Eif5a2,28680232
Rpl22l1,28704432
Gm1527,28791538
6130401L20Rik,28981498
Mir551b,29315744
Mecom,29912126
Mecom,30408409
Arpm1,30498792
Mynn,30501008
Lrriq4,30543428
Lrrc34,30546740
Samd7,30645214
Sec62,30691797
Gpr160,30754871
Phc3,30868337
Prkci,30894692
Skil,30993982
Cldn11,31048912
Slc7a14,31209241
Kcnmb2,31801624
4930429B21Rik,32264410
Zmat3,32264587
Pik3ca,32335072
Zfp639,32409471
Zfp639,32409513
Mfn1,32428403
Gnb4,32515457
Actl6a,32607467
Mrpl47,32635677
Ndufb5,32635984
Usp13,32716547
Pex5l,32884001
Pex5l,32981958
Pex5l,33042004
Ttc14,33699116
Ccdc39,33743232
Fxr1,33919000
Dnajc19,33980248
Sox2ot,34459302
Sox2,34548926
Atp11b,35653059
Dcun1d1,35828996
A330050B17Rik,35898834
Mccc1,35899600
Ccdc144b,35952469
Acad9,35964921
D3Ertd254e,36050001
Qrfpr,36121197
Anxa5,36374809
Exosc9,36451527
Ccna2,36470918
Bbs7,36512311
Trpc3,36589089
4932438A13Rik,36762027
Adad1,36962577
Il2,37024876
Il21,37131540
Cetn4,37211368
Bbs12,37211475
Fgf2,37247574
Nudt6,37318512
Spata5,37319201
Spry1,37538871
Gm5148,37623282
Ankrd50,38383738
Fat4,38785861
Intu,40439688
Slc25a31,40512792
Hspa4l,40549534
Plk4,40603872
Mfsd8,40650776
Gm10731,40659203
3110057O12Rik,40698198
1700034I23Rik,40706465
Larp1b,40754552
Pgrmc2,40886968
Phf17,41359655
Phf17,41367304
Phf17,41367672
Phf17,41368801
Sclt1,41546436
D3Ertd751e,41546539
Pcdh10,45182319
Pabpc4l,46251863
1700018B24Rik,48413022
Pcdh18,49561238
Slc7a11,50247535
Ccrn4l,51028368
Elf2,51129909
4930583H14Rik,51200469
Ndufc1,51212877
Naa15,51219937
Rab33b,51287887
5031434O11Rik,51363678
Setd7,51364745
Mgst2,51465114
Maml3,51908928
Foxo1,52072258
Cog6,52821145
Lhfp,52845468
Nhlrc3,53267180
2810046L04Rik,53267738
Stoml3,53292714
Frem2,53461277
Ufm1,53667729
Trpc4,53960025
Postn,54165046
Fam48a,54497026
Exosc8,54539286
Alg5,54539460
Smad9,54559503
Rfxap,54611713
6030405A18Rik,54719809
Ccna1,54858977
Spg20,54916029
Spg20,54916087
A730037C10Rik,54943959
Sohlh2,54985965
Dclk1,55046447
Dclk1,55265679
Mab21l1,55586431
4933417G07Rik,55651026
Nbea,55987623
Tm4sf1,57105841
Tm4sf4,57229331
Wwtr1,57379798
Wwtr1,57379832
Commd2,57455606
Gm410,57496459
Rnf13,57539987
Pfn2,57651679
Tsc22d2,58219610
Eif2a,58329742
Serp1,58329806
2810407C02Rik,58380579
Fam194a,58441129
Gm8234,58455963
Siah2,58496310
Clrn1,58689134
Med12l,58810899
Gpr171,58905743
P2ry14,58934546
Gpr87,58984007
P2ry13,59014804
P2ry12,59066753
Igsf10,59148178
Gm5538,59533707
C130079G13Rik,59729135
Aadacl2,59810664
Aadac,59835709
Sucnr1,59885790
Mbnl1,60305173
P2ry1,60806716
Rap2b,61168428
4631416L12Rik,62142698
Dhx36,62310910
Gpr149,62409062
Mme,63099793
Plch1,63654913
E130311K13Rik,63733307
Slc33a1,63768655
Gmps,63780064
Vmn2r1,63885563
Vmn2r2,63941402
Vmn2r3,64091339
Vmn2r4,64213979
Vmn2r5,64311607
Vmn2r6,64363740
Vmn2r7,64523524
Vmn2r-ps11,64648665
Kcnab1,64913564
Ssr3,65196475
Tiparp,65332368
4931440P22Rik,65333336
Lekr1,65470149
Lekr1,65470156
Ccnl1,65762147
Veph1,65940360
Ptx3,66023808
Veph1,66100741
Shox2,66785693
Rsrc1,66789593
Mlf1,67178018
Gfm1,67234036
Lxn,67267829
Rarres1,67319445
Mfsd1,67386689
Iqcj,67696141
Schip1,67696153
Schip1,67868723
Schip1,68376289
Il12a,68494565
Il12a,68495345
1110032F04Rik,68673507
Ift80,68808492
Smc4,68808893
Mir15b,68813693
Mir16-2,68813823
Trim59,68848664
Kpna4,68931014
Arl14,69026340
Ppm1l,69120839
B3galnt1,69402783
Nmd3,69525976
1110032A04Rik,69663818
Gm414,69811534
Sis,72770788
Slitrk3,72860865
Bche,73512337
Zbbx,74947645
Serpini2,75074000
Pdcd10,75360721
Serpini1,75361454
Golim4,75760753
Fstl5,75878519
Rapgef2,78949797
LOC100233207,79149297
Fnip2,79371601
Ppid,79395310
Etfdh,79432689
4930579G24Rik,79433000
Rxfp1,79541716
Tmem144,79646584
Fam198b,79689851
Gria2,80606713
Glrb,80717546
Pdgfc,80840337
Ctso,81736537
Tdo2,81779650
Accn5,81800843
Gucy1b3,81878633
Gucy1a3,81949799
Mtap9,82161993
Npy2r,82352007
Rbm46,82680405
Lrat,82707896
Fgg,82811817
Fga,82830074
Fgb,82853712
Plrg1,82859459
Sfrp2,83570242
Tlr2,83645530
D930015E06Rik,83844083
Mnd1,83959708
Trim2,84024799
Fhdc1,84284351
Arfip1,84386547
Tigd4,84397495
Tmem154,84470113
Fbxw7,84619498
Fbxw7,84668066
Fbxw7,84756132
Dear1,84769502
Pet112l,85378050
Fam160a1,85550131
Glt28d2,85691440
Prss48,85806413
Sh3d19,85888355
Rnu73a,85942780
Rnu73b,85944609
Rps3a,85946590
Lrba,86028611
Mab21l2,86352205
Dclk2,86724803
Cd1d2,86790507
Cd1d1,86803262
Kirrel,86978669
Fcrls,87067446
Cd5l,87161802
Fcrl1,87180308
Fcrl5,87239703
Etv3,87329499
Arhgef11,87422672
4933430H15Rik,87552545
Pear1,87572875
Ntrk1,87599084
Insrr,87600872
Sh2d2a,87650676
Prcc,87689484
Hdgf,87710242
Mrpl24,87723465
BC023814,87734117
Isg20l2,87734235
Crabp2,87752614
Nes,87775014
Bcan,87804278
Hapln2,87831433
Gpatch4,87847029
Apoa1bp,87862417
Ttc24,87882226
Iqgap3,87885972
Mef2d,87946316
Mir9-1,88019519
Rhbg,88058606
1700021C14Rik,88100760
Cct3,88101056
0610031J06Rik,88128944
Tmem79,88138355
Smg5,88140181
Paqr6,88168510
Bglap-rs1,88173642
Bglap2,88182621
Bglap,88188386
Pmf1,88214238
Slc25a44,88229061
Sema4a,88259683
Sema4a,88262806
Sema4a,88263023
Sema4a,88265104
Lmna,88297221
Lmna,88307254
Mex3a,88339969
Rab25,88352201
Robld3,88356849
Ubqln4,88357637
Ssr2,88383592
Arhgef2,88425027
Rxfp4,88457064
2810403A07Rik,88489715
Rit1,88520775
Syt11,88576521
5830417I10Rik,88580978
1500004A13Rik,88636409
Gon4l,88639149
Msto1,88717872
Dap3,88754204
Ash1l,88769733
Rusc1,88893953
Rusc1,88897285
Fdps,88905867
Mir720,88920594
Pklr,88940063
Pklr,88940544
Hcn3,88964079
Clk2,88968726
Scamp3,88981406
Fam189b,88987146
Gba,89006849
Gba,89006861
Mtx1,89018257
Thbs3,89019108
Mir92b,89031120
Muc1,89032973
Trim46,89049121
Trim46,89049819
Krtcap2,89050359
Dpm3,89070473
Rag1ap1,89074492
Efna1,89083567
Efna1,89084873
Efna3,89126801
Efna4,89141950
Adam15,89153932
Dcst1,89169161
Zbtb7b,89197125
Lenep,89206572
Flad1,89215785
Cks1b,89222213
Shc1,89222472
Shc1,89225542
Pygo2,89234758
Pbxip1,89240625
Pmvk,89263039
Pmvk,89263492
Kcnn3,89324085
Adar,89518943
Adar,89534639
Chrnb2,89568554
Ube2q1,89577530
She,89635291
Il6ra,89717084
Atp8b2,89767430
Hax1,89802608
Ubap2l,89856397
Ubap2l,89856437
4933434E20Rik,89856738
1700094D03Rik,89866717
Mir190b,89873941
Tpm3,89876615
Nup210l,89908053
Rps27,90017569
Rab13,90024738
Jtb,90035518
Creb3l4,90047434
Slc39a1,90052113
Crtc2,90058202
Dennd4b,90070455
Gatad2b,90145575
Slc27a3,90193849
Ints3,90237558
Npr1,90269788
Ilf2,90280122
Snapin,90294935
2500003M10Rik,90313365
S100a1,90318252
S100a13,90318681
S100a14,90330777
S100a16,90345144
S100a3,90404136
S100a4,90407691
S100a5,90412443
S100a6,90416815
S100a7a,90458223
S100a8,90472992
S100a9,90499613
Pglyrp4,90530827
4930529C04Rik,90875583
9130204L05Rik,90894727
Pglyrp3,91818504
Lor,91887064
Prr9,91927869
Lelp1,91946676
Sprr2a2,92019756
Sprr2a2,92054568
Sprr2b,92120626
Sprr2d,92143061
Sprr2e,92156064
Sprr2f,92169108
Sprr2g,92177836
Sprr2h,92189606
Sprr2i,92211912
Sprr2j-ps,92222008
Sprr2k,92236503
Sprr1b,92242701
Sprr3,92261457
Sprr1a,92289803
Sprr4,92304415
Ivl,92377637
Smcp,92392946
Lce6a,92425582
Lce1a1,92452229
Lce1b,92460848
Lce1a2,92474237
Lce1c,92483168
Lce1d,92491132
Lce1e,92512996
Lce1f,92524272
Lce1g,92556260
Lce1h,92568987
Lce1i,92582821
Kprp,92631169
Lce1l,92655208
2310050C09Rik,92674127
Lce3a,92730152
Lce3b,92736900
Lce3c,92748407
Lce3f,92796147
Crct1,92819608
Lce1m,92822982
Gm4858,92872744
Gm4858,92877442
Crnn,92948708
Flg2,93001194
Hrnr,93123670
Rptn,93197620
Tchh,93246251
Tchhl1,93272675
S100a11,93324417
S100a10,93359038
Tdpoz2,93456585
Tdpoz1,93480205
Tdpoz4,93600319
Tdpoz3,93629941
Gm10697,93765236
Gm9125,93858807
Tdpoz5,93876566
Gm10696,93982115
Them4,94114053
Them5,94146020
C2cd4d,94166365
Rorc,94176747
Lingo4,94203140
Tdrkh,94217239
Oaz3,94240538
Mrpl9,94247257
2310007A19Rik,94277513
Celf3,94282752
Snx27,94386624
Tuft1,94462728
BC021767,94471074
Selenbp2,94497494
Cgn,94590437
Pogz,94641488
Psmb4,94690880
Selenbp1,94737004
Rfx5,94758936
Pi4kb,94778652
Zfp687,94819160
Psmd4,94846467
Pip5k1a,94910780
Vps72,94914963
Tmod4,94928435
Scnm1,94937934
Lysmd1,94938031
Lysmd1,94938098
Tnfaip8l2,94946282
Sema6c,94968295
Gabpb2,95021864
Mllt11,95032599
Cdc42se1,95032701
Cdc42se1,95032873
Gm128,95045031
Bnipl,95055115
Prune,95085998
Fam63a,95086865
Anxa9,95110726
Anxa9,95111098
Lass2,95119173
Setdb1,95161124
4930558C23Rik,95206763
Gm4349,95231270
Arnt,95238311
Ctsk,95303207
Ctss,95330707
Hormad1,95363598
Golph3l,95392855
Ensa,95428901
Mcl1,95462642
Adamtsl4,95491781
Ecm1,95543492
Tars2,95558900
Rprd2,95622876
Prpf3,95659676
Mrps21,95674542
Gm129,95686151
BC028528,95695853
Aph1a,95697918
Aph1a,95697977
Car14,95708562
Anp32e,95733179
Plekho1,95799762
Vps45,95862378
Otud7b,95908449
Mtmr11,95965892
Sf3b4,95976472
Sv2a,95985149
Bola1,96001509
Hist2h2ab,96023838
Hist2h2ac,96024767
Hist2h2be,96025043
Hist2h3c1,96042999
Hist2h3c2,96043050
Hist2h2aa2,96044173
Hist2h2aa1,96044216
Hist2h2aa1,96049460
Hist2h2aa2,96049503
Hist2h3c1,96050673
Hist2h4,96067240
Hist2h3b,96072616
Hist2h2bb,96073622
Fcgr1,96097892
Rnu1b2,96177017
Terc,96218756
Hfe2,96329107
Txnip,96361879
Polr3gl,96398081
Ankrd34a,96400558
Lix1l,96405055
6330549D23Rik,96433742
Rbm8a,96433850
Pex11b,96439279
Pex11b,96439352
Pex11b,96439769
Itga10,96449506
Ankrd35,96474053
Pias3,96500297
Pias3,96500998
Nudt17,96512483
Polr3c,96531362
Rnf115,96531533
Cd160,96618444
Cd160,96633274
Pdzk1,96633987
4930442L01Rik,96635993
Pdzk1,96636596
Gpr89,96709221
Gja8,96729853
Gja5,96836338
Acp6,96962699
Bcl9,97020430
Olfr1402,97215102
Chd1l,97414113
Fmo5,97432726
Fmo5,97432760
Prkab2,97462134
Pde4dip,97571937
Pde4dip,97628544
Pde4dip,97672235
Pde4dip,97692630
