CHROM,EPU start,EPU end,promoters inside the EPU
chr10,41017000,41040300,"41023047,"
chr10,41155950,41180550,"41170201,"
chr10,41184350,41206400,"41196119,"
chr10,41210146,41220750,"41210146,41210244,"
chr10,41234450,41271900,"41239305,"
chr10,41284775,41364450,"41307559,"
chr10,41530379,41634300,"41530379,41607244,"
chr10,41674800,41828125,"41738188,"
chr10,41891150,42033100,"41996548,"
chr10,42168700,42201500,"42198371,"
chr10,42205700,42221859,"42221859,"
chr10,42228850,42311650,"42303394,"
chr10,42338650,42426475,"42398722,"
chr10,42455700,42481301,"42481301,"
chr10,42545900,42723200,"42580317,"
chr10,42860750,42900325,"42894336,42894509,"
chr10,42908100,43014400,"42941291,"
chr10,43156800,43250800,"43198945,"
chr10,43254950,43260800,"43260800,"
chr10,43298974,43576350,"43298974,43313232,"
chr10,43713525,43789450,"43724652,"
chr10,43884900,43896000,"43890252,"
chr10,43935230,43970000,"43935230,"
chr10,43988163,44067550,"43988163,"
chr10,44100025,44301650,"44178493,"
chr10,44787019,44828600,"44787019,"
chr10,44980250,45031600,"45009110,"
chr10,45038900,45089500,"45055567,"
chr10,45117700,45193700,"45190007,"
chr10,46743500,49921800,"49508560,"
chr10,50304550,50956200,"50312474,50615456,"
chr10,50977600,51248500,"51200484,51210780,"
chr10,51269500,51310266,"51310266,"
chr10,51331400,51376900,"51351264,"
chr10,51405323,51650050,"51405323,"
chr10,51695100,51748925,"51742491,"
chr10,51763900,52097200,"51915050,51953424,"
chr10,52111413,52118250,"52111413,"
chr10,52124675,52149700,"52137352,"
chr10,52265545,52584350,"52265545,52410306,"
chr10,53024125,53202850,"53057491,"
chr10,53300300,53316766,"53316766,"
chr10,53403300,53470715,"53470715,"
chr10,53642600,53823225,"53795602,"
chr10,55822600,55835200,"55826722,"
chr10,55923150,55948495,"55948495,"
chr10,55963200,56188775,"56097105,"
chr10,57210475,57286400,"57252335,"
chr10,57347700,57672900,"57351886,57351899,57351900,57365674,57370786,57504728,57514349,"
chr10,57718273,57755100,"57718273,"
chr10,57773325,57942550,"57786294,57909599,"
chr10,57960684,57993050,"57960684,"
chr10,58159492,58209275,"58159492,"
chr10,58260700,58517350,"58276106,"
chr10,58668900,58757900,"58684595,58684669,"
chr10,58826975,58871800,"58866432,"
chr10,58893300,58916350,"58904527,"
chr10,59037800,59088400,"59079440,"
chr10,59150600,59248500,"59165382,"
chr10,59294550,59387900,"59342338,"
chr10,59405800,59453500,"59414518,"
chr10,59460450,59509375,"59465586,59465860,"
chr10,59513300,60159238,"59569004,59682008,59740375,59747208,59809598,59862473,60159238,"
chr10,60173025,60215530,"60215530,"
chr10,60219500,60766650,"60294329,60400880,60552090,60610413,60634711,60638009,60736186,60760583,"
chr10,60769225,60887575,"60846271,60880719,"
chr10,60897850,60915417,"60915417,"
chr10,60920100,61089000,"60938580,61058231,"
chr10,61103150,61119125,"61111368,"
chr10,61143068,61166200,"61143068,61158261,"
chr10,61183396,61217700,"61183396,"
chr10,61222600,61246612,"61246612,"
chr10,61249900,61482850,"61441856,"
chr10,61516000,61577150,"61533769,61573761,"
chr10,61591150,61595837,"61595837,"
chr10,61645200,61693966,"61693966,"
chr10,61700025,61746200,"61715185,"
chr10,61769100,61872300,"61803169,61842656,"
chr10,61876100,61888650,"61885205,"
chr10,61895500,61933750,"61911907,61912441,"
chr10,61936575,62041205,"61949346,61949553,61970503,62041205,"
chr10,62053625,62119750,"62065046,62113946,"
chr10,62165750,62193800,"62188847,"
chr10,62199800,62258600,"62255116,"
chr10,62280600,62374100,"62342762,"
chr10,62386800,62438600,"62409776,"
chr10,62442970,62447550,"62442970,"
chr10,62486597,62495850,"62486597,62487259,"
chr10,62502350,62528375,"62524364,"
chr10,62535200,62610800,"62562903,"
chr10,62662850,62671900,"62666700,"
chr10,62706732,62792000,"62706732,"
chr10,62825100,62947800,"62849364,62892845,62920258,"
chr10,63270300,63600000,"63283802,63553003,"
chr10,66520150,66590005,"66559605,66590005,"
chr10,66740925,66775300,"66748029,"
chr10,66945950,67018500,"67000616,67011703,"
chr10,67356400,67375410,"67375410,"
chr10,67442345,67499150,"67442345,"
chr10,67549000,67851100,"67741474,"
chr10,67985800,68016500,"68004623,"
chr10,68613850,68741500,"68675404,"
chr10,68758850,68869900,"68815660,"
chr10,68996455,69327950,"68996455,"
chr10,69380650,69480650,"69388279,"
chr10,69494400,69608200,"69559868,"
chr10,69701900,69740900,"69708023,"
chr10,69877000,70062039,"69903415,69903657,70055560,70062039,"
chr10,70504500,70632850,"70622382,"
chr10,70681150,70709600,"70700792,"
chr10,70714400,70748010,"70748010,"
chr10,70765550,70876100,"70807597,70810540,"
chr10,72103300,72139400,"72117642,"
chr10,73247400,73366200,"73284614,"
chr10,74359300,74512700,"74429975,74495298,74495331,74499833,"
chr10,74674817,74703725,"74674817,74675134,"
chr10,74720500,74814050,"74779687,"
chr10,74860100,75014200,"74869778,74980067,74980786,"
chr10,75019500,75023075,"75023075,"
chr10,75027275,75097550,"75036337,75052125,"
chr10,75106753,75227102,"75106753,75227102,"
chr10,75244159,75281200,"75244159,75261329,"
chr10,75291300,75307850,"75297626,"
chr10,75322995,75344750,"75322995,"
chr10,75348200,75356142,"75356142,"
chr10,75362450,75384359,"75384359,"
chr10,75389500,75406850,"75395208,75398317,"
chr10,75411056,75564300,"75411056,75417258,75495356,"
chr10,75582850,75614800,"75610195,"
chr10,75666275,75670154,"75670154,"
chr10,75672900,75818475,"75700610,75716580,75808007,"
chr10,75888500,76075100,"75905657,75911825,75931715,75931859,75994371,76025016,76038392,"
chr10,76086149,76199300,"76086149,76188789,"
chr10,76224250,76642950,"76424692,76496003,76576450,76629275,"
chr10,76646025,76762800,"76721968,76722044,"
chr10,76768150,76952750,"76881018,76881120,"
chr10,76965550,77024000,"76978558,76993092,"
chr10,77030975,77143600,"77044511,77068978,77085065,"
chr10,77169331,77183330,"77169331,77183330,"
chr10,77189900,77346600,"77234070,77289815,77298691,77315603,77324719,"
chr10,77356164,77437400,"77356164,77365281,77432617,"
chr10,77441394,77467950,"77441394,"
chr10,77477350,77622300,"77505031,77506325,77512586,77532112,"
chr10,77647894,77824250,"77647894,77707387,77814445,"
chr10,77881050,78081200,"77888414,77927693,78037244,78054709,78080819,"
chr10,78176800,78189800,"78181038,"
chr10,78215812,78250550,"78215812,78243240,"
chr10,78552000,78560345,"78560345,"
chr10,78611560,78969500,"78611560,78710521,78819335,78931702,"
chr10,78986200,79009650,"78996532,"
chr10,79038000,79151764,"79049881,79076763,79076770,79100663,79108483,79127318,79132154,79144939,79151764,"
chr10,79160200,79204200,"79167102,79179378,"
chr10,79217863,79229686,"79217863,79229666,79229686,"
chr10,79234000,79296050,"79240018,79251730,79256316,79283765,"
chr10,79305400,79325600,"79317349,79317716,"
chr10,79333400,79353597,"79337379,79342411,79349056,79353597,"
chr10,79360800,79422896,"79371683,79379675,79379715,79389816,79422896,"
chr10,79428900,79433468,"79433468,"
chr10,79447075,79502404,"79447075,79451344,79460359,79479416,79482419,79502404,"
chr10,79520300,79593200,"79565447,79579280,"
chr10,79605059,79635688,"79605059,79611034,79630585,79635688,"
chr10,79642226,79706750,"79642226,79689342,"
chr10,79712196,79750650,"79712196,79723713,79727735,"
chr10,79759350,79778700,"79764564,"
chr10,79783293,79815025,"79783293,79792218,79792914,79811157,79811191,"
chr10,79819203,79865650,"79819203,79850396,79862224,"
chr10,79875200,80020300,"79896398,79957650,80001869,"
chr10,80029400,80040041,"80040041,"
chr10,80047750,80059250,"80053086,"
chr10,80065624,80092400,"80065624,80065626,80085524,80092400,"
chr10,80100350,80119816,"80119816,"
chr10,80126450,80196675,"80134721,80164565,80165437,"
chr10,80204956,80271950,"80204956,80217950,80261371,80261479,80267992,"
chr10,80276240,80293250,"80276240,80289400,80289440,"
chr10,80299700,80422100,"80306784,80317954,80318019,80342560,80363714,80380990,80392835,"
chr10,80444950,80599015,"80464110,80477670,80488122,80496657,80522899,80532827,80561617,80568691,80599015,"
chr10,80607500,80729671,"80630465,80639375,80641705,80646749,80657435,80664782,80693524,80695907,80720289,80729671,"
chr10,80735600,80813202,"80754012,80755716,80783847,80791475,80806011,80813171,80813172,80813202,"
chr10,80816650,80855808,"80820314,80828565,80841115,80847172,80855808,"
chr10,80873050,80950375,"80889918,80945454,"
chr10,80962882,81111813,"80962882,80986970,81007791,81022304,81038276,81063645,81069052,81090067,81090353,81091284,81111813,"
chr10,81233887,81631100,"81233887,81274930,81393225,81510871,81590757,"
chr10,81640850,81704020,"81704020,"
chr10,82085973,82092582,"82085973,82092582,"
chr10,82207375,82306050,"82226886,82296695,"
chr10,82310725,82323085,"82321950,82323085,"
chr10,82448241,82728300,"82448241,"
chr10,82771900,82811650,"82800562,"
chr10,82953400,83006685,"82996885,83006685,"
chr10,83088600,83116400,"83111409,"
chr10,83159650,83239350,"83185609,"
chr10,83819950,83996633,"83903216,83996633,"
chr10,84000000,84156600,"84039691,84085181,"
chr10,84181000,84273100,"84218792,"
chr10,84279000,84312800,"84300892,"
chr10,84316025,84380400,"84380360,84380400,"
chr10,84590772,84609350,"84590772,"
chr10,84623325,84672200,"84647799,"
chr10,84849558,84893900,"84849558,"
chr10,85034050,85080350,"85061155,"
chr10,85354500,85405450,"85379690,85391235,"
chr10,85415900,85456750,"85420538,"
chr10,85474605,85506425,"85474605,85484673,"
chr10,85646500,85820100,"85763156,"
chr10,85932200,85966400,"85961641,"
chr10,86148271,86168555,"86148271,86168189,86168555,"
chr10,86175509,86218100,"86175509,"
chr10,86241749,86301100,"86241749,"
chr10,86397550,86586175,"86470687,86520790,"
chr10,86910100,86970800,"86956405,"
chr10,86979725,87102300,"86984539,"
chr10,87295200,87583400,"87321800,87323855,87429415,87553816,"
chr10,87598600,87625700,"87609686,87609736,87609815,"
chr10,87663841,87690800,"87663841,"
chr10,87737800,87838500,"87819820,"
chr10,87918800,87985800,"87922331,87966715,"
chr10,88047900,88085500,"88067897,"
chr10,88164800,88194158,"88193846,88194158,"
chr10,88289559,88312025,"88289559,"
chr10,88316250,88348736,"88348736,"
chr10,88870100,89109700,"88906712,88969403,88996367,89083994,"
chr10,89143350,89195040,"89149030,89195040,"
chr10,89319100,89467100,"89336253,"
chr10,90038471,90442200,"90038471,90039435,"
chr10,90499350,90629000,"90545488,90545783,90586708,"
chr10,90634327,90654300,"90634327,"
chr10,91338000,91672900,"91534930,91627923,"
chr10,92172700,92235900,"92185163,"
chr10,92601850,92937300,"92623620,92773904,92916140,"
chr10,92948500,92963650,"92951512,"
chr10,92976525,93028100,"93002778,93003376,"
chr10,93040200,93065400,"93052403,"
chr10,93093000,93234900,"93103793,93128599,"
chr10,93282450,93378000,"93294299,93353947,"
chr10,93498493,93502200,"93498493,93498745,"
chr10,93511025,93637700,"93610675,"
chr10,93661753,93678400,"93661753,"
chr10,93911050,94043500,"93977601,94038001,94039007,"
chr10,94126400,94169975,"94151358,94151534,"
chr10,94333550,94407212,"94407212,"
chr10,94750200,94934600,"94786731,94877917,94878118,94878846,94879491,"
chr10,94942400,94971750,"94964561,"
chr10,94981750,95048250,"95026801,"
chr10,95392500,95437300,"95403296,"
chr10,95990300,96174700,"96079634,"
chr10,96556050,97052700,"96945000,97028134,"
chr10,97106701,97131725,"97106701,"
chr10,97332700,97619200,"97429724,"
chr10,98377785,98499800,"98377785,"
chr10,98570768,98599475,"98570768,"
chr10,98717100,98765400,"98725864,"
chr10,99321500,99584000,"99478457,"
chr10,99594300,99946200,"99798309,99803471,99808603,99808605,99813724,99813726,99823971,99829132,99845194,"
chr10,100026800,100084300,"100051893,100055019,"
chr10,100208700,101707100,"101621491,101621712,"
chr10,101837070,101935900,"101837070,"
chr10,101970675,102463500,"101974855,"
chr10,102497600,102818000,"102698956,"
chr10,103605568,103923200,"103605568,103614078,"
chr10,104853600,105034050,"105011535,"
chr10,105552200,106905900,"105907394,106560720,106708886,"
chr10,107157083,107247900,"107157083,"
chr10,107332400,107470950,"107349190,"
chr10,107587300,107908350,"107599455,107769244,"
chr10,108341900,108663700,"108447675,"
chr10,109275700,109513750,"109437275,"
chr10,110003450,110087300,"110037705,"
chr10,110148100,110237500,"110182520,"
chr10,110353500,110372600,"110357231,"
chr10,110408650,110462150,"110447122,"
chr10,110545325,110660650,"110601857,"
chr10,110664700,110756125,"110735734,"
chr10,110921375,110939800,"110937843,"
chr10,110943341,110953875,"110943341,"
chr10,111414900,111666125,"111434320,111497244,111520409,111602731,"
chr10,114004500,114311800,"114238426,"
chr10,114634100,114688549,"114688549,"
chr10,114732525,114752647,"114752647,"
chr10,114987825,115030575,"115024836,"
chr10,115146000,115283750,"115254339,"
chr10,115358800,115455418,"115455418,"
chr10,115521300,115568400,"115550973,"
chr10,115594100,115669400,"115614313,115614406,"
chr10,115675900,115762150,"115738429,"
chr10,115841000,115910579,"115855176,115910579,"
chr10,115972650,116053100,"116018567,"
chr10,116321400,116333935,"116333935,"
chr10,116352150,116387436,"116387436,"
chr10,116394525,116407400,"116401795,116403329,"
chr10,116410400,116459700,"116423369,"
chr10,116494400,116646225,"116500870,116585530,"
chr10,116711700,116723650,"116719328,"
chr10,117062475,117109600,"117066555,"
chr10,117130450,117269625,"117147772,117183414,117229761,"
chr10,117487950,117624200,"117578842,"
chr10,117642019,117833000,"117642019,117732094,"
chr10,117844000,117907550,"117878102,"
chr10,118215550,118330425,"118305959,"
chr10,118634800,118677111,"118677111,"
chr10,118891369,118934050,"118891369,"
chr10,119248900,119269600,"119256567,"
chr10,119540925,119562800,"119550021,"
chr10,119578250,119670975,"119638593,119645881,119664115,"
chr10,119791325,119953225,"119885166,119913991,"
chr10,120277800,120351475,"120336027,"
chr10,120422250,120485850,"120471059,"
chr10,120717350,120753175,"120748245,"
chr10,120767850,120987700,"120802145,120913306,"
chr10,120993725,121040375,"121023850,"
chr10,121060100,121078756,"121063372,121078756,"
chr10,121415900,121484249,"121484249,"
chr10,121509100,121518500,"121516935,"
chr10,121556752,121586500,"121556752,"
chr10,121756200,121991000,"121885554,"
chr10,122103500,122188300,"122115817,"
chr10,122400525,122427450,"122422780,"
chr10,122633979,122694200,"122633979,"
chr10,123656600,124027500,"123906129,"
chr10,124750300,124798950,"124765591,"
chr10,125349250,125439500,"125403274,"
chr10,126332900,126342850,"126338427,"
chr10,126409100,126424500,"126415772,"
chr10,126432585,126447750,"126432585,126432668,126435495,126437764,"
chr10,126450500,126507317,"126467870,126478987,126485301,126497240,126500658,126507317,"
chr10,126511100,126602886,"126515962,126558216,126602280,126602886,"
chr10,126643050,126700419,"126648678,126700419,"
chr10,126706800,126778635,"126725827,126727848,126748842,126760782,126778635,"
chr10,126788828,126827366,"126788828,126807600,126827366,"
chr10,126833500,126900650,"126857922,"
chr10,126908500,126947750,"126938772,"
chr10,126951994,127122850,"126951994,126959491,126971615,127058204,127080041,127103759,127114120,"
chr10,127128950,127286983,"127142311,127162447,127176593,127188854,127196818,127213460,127238208,127286983,"
chr10,127303531,127406100,"127303531,127325755,127325789,127335590,"
chr10,127426000,127444564,"127444564,"
chr10,127452270,127624750,"127452270,127472401,127496037,127520362,127522341,127529838,127613624,127617353,"
chr10,127631690,127691186,"127631690,127648850,127662893,127669118,127675121,127691186,"
chr10,127705052,127735140,"127705052,127707631,127735140,"
chr10,127768000,127810550,"127774887,127807093,"
chr10,127814179,127848671,"127814179,127837522,127837573,127838280,127846852,127848671,"
chr10,127896291,127930881,"127896291,127930881,"
chr10,127935741,128083049,"127935741,127962915,127984800,127986224,128002990,128026557,128063562,128083049,"
chr10,128101000,128143313,"128110974,128133324,128142107,128143313,"
chr10,128153275,128242731,"128181112,128184934,128185577,128227965,128228008,128241426,128242731,"
chr10,128251350,128314950,"128258687,128258826,"
chr10,128319300,128403600,"128328774,128345974,128346921,128356353,128360580,128370868,128398044,"
chr10,128412600,128426969,"128426969,"
chr10,128441300,128624475,"128448342,128484117,128517017,128531028,128549479,128570822,128598038,128612110,128624475,"
chr10,129175971,129564111,"129175971,129192504,129204553,129212926,129228643,129239579,129280096,129293575,129311811,129339782,129349332,129383116,129403754,129412605,129421480,129454418,129470683,129511467,129549844,129564111,"
chr10,129600380,129866668,"129600380,129617934,129648184,129717296,129759907,129831297,129866668,"
chr10,129934435,129984300,"129934435,"
chr11,3024023,3147500,"3024023,3024029,3093466,3102355,3102585,3102997,3103021,"
chr11,3190459,3352439,"3190459,3230733,3256144,3271395,3309238,3352328,3352439,"
chr11,3359375,3549496,"3388229,3404824,3414704,3439295,3547536,3548811,3549496,"
chr11,3558702,3588400,"3558702,"
chr11,3602200,3787150,"3763906,"
chr11,3795129,3832081,"3795129,3795242,3814667,3831964,3832047,3832081,"
chr11,3845300,3863977,"3863977,"
chr11,3880300,3889935,"3883638,3889935,"
chr11,3923200,3984175,"3931784,3964843,"
chr11,3998950,4030900,"4018732,"
chr11,4035162,4042600,"4035162,"
chr11,4052575,4118253,"4060296,4060356,4086835,4118253,"
chr11,4122975,4223050,"4136787,4157570,4167097,"
chr11,4255900,4352200,"4341085,"
chr11,4394500,4521650,"4494818,"
chr11,4527769,4533500,"4527769,4530014,"
chr11,4537795,4573200,"4537795,"
chr11,4597750,4604680,"4604347,4604680,"
chr11,4610200,4715800,"4646781,"
chr11,4723800,4935350,"4749530,4774005,4795345,4848067,4886907,"
chr11,4941850,5057750,"4958130,4964854,4965303,4999080,4999440,5052225,"
chr11,5127850,5175450,"5161613,"
chr11,5235750,5344850,"5344850,"
chr11,5420969,5442220,"5420969,5442220,"
